# x_cm Electrons_cm-3 OpticalGeneration_cm-3s-1
4.859972073451921792e-04 5.839347231404732913e+07 2.284936704079022080e+18
4.911623606460936752e-04 3.197848026222807765e+08 2.274774202984884480e+18
4.959181062794297329e-04 1.508837671244666576e+09 2.265457187971748608e+18
5.002968952933099832e-04 6.217321702471106529e+09 2.256912418376468736e+18
5.043286065550892094e-04 2.265673126857428360e+10 2.249073437448058880e+18
5.080407506311870576e-04 7.385041392992701721e+10 2.241879878729749504e+18
5.114586575066974250e-04 2.175242428405073547e+11 2.235276852706731776e+18
5.146056494257022444e-04 5.843315029928664551e+11 2.229214403157182208e+18
5.175032000316714519e-04 1.443497650950966064e+12 2.223647024200558848e+18
5.201710808938528590e-04 3.304017626423791992e+12 2.218533230342422528e+18
5.226274964194801845e-04 7.055056963898145508e+12 2.213835172912717824e+18
5.248892080723797015e-04 1.414131077478708984e+13 2.209518297220135680e+18
5.269716487455857823e-04 2.675968210717332812e+13 2.205551035527950592e+18
5.288890280683936898e-04 4.805621476002714062e+13 2.201904531620335872e+18
5.306544293664153386e-04 8.230051906675387500e+13 2.198552393292328704e+18
5.322798989362511517e-04 1.350212646442240156e+14 2.195470469577346304e+18
5.337765282439462184e-04 2.131001416155453438e+14 2.192636649936956160e+18
5.351545296081170518e-04 3.248395140199944375e+14 2.190030682989435136e+18
5.364233058841750418e-04 4.800357523281340625e+14 2.187634012655762176e+18
5.375915146251411363e-04 6.901015847052491250e+14 2.185429629861758720e+18
5.386671271568553012e-04 9.682850055407952500e+14 2.183401938159470848e+18
5.396574829706834390e-04 1.330030773736432250e+15 2.181536631824974336e+18
5.405693398048726835e-04 1.793527114133765750e+15 2.179820585158056192e+18
5.414089197562879001e-04 2.380479467381447500e+15 2.178241751855455232e+18
5.421819517371746170e-04 3.117159022476127500e+15 2.176789073456717056e+18
5.428937105666539319e-04 4.035789281678077500e+15 2.175452395972929536e+18
5.435490529636926183e-04 5.176361416239072000e+15 2.174222393905911296e+18
5.441524506871468943e-04 6.589011493649637000e+15 2.173090500950755584e+18
5.447080210490143955e-04 8.337154450131788000e+15 2.172048846749650944e+18
5.452195550091005257e-04 1.050165909595164400e+16 2.171090199130948608e+18
5.456905430428067279e-04 1.318647933362897600e+16 2.170207911325770496e+18
5.461241989585490083e-04 1.652635215737617600e+16 2.169395873706024960e+18
5.465234818273269910e-04 2.069747097281938800e+16 2.168648469633408000e+18
5.468911161740801002e-04 2.593250704409995200e+16 2.167960535049569792e+18
5.472296105686085725e-04 3.254209111279394400e+16 2.167327321473732352e+18
5.475412747429142047e-04 4.094607129172474400e+16 2.166744462106251776e+18
5.478282353517624796e-04 5.171987300322432800e+16 2.166207940765359616e+18
5.480924504840087351e-04 6.566473233447642400e+16 2.165714063410039808e+18
5.483357230237070412e-04 8.391666097575449600e+16 2.165259432025039360e+18
5.485597129521722383e-04 1.081201205528258560e+17 2.164840920664694016e+18
5.487659486749384054e-04 1.407134851012424640e+17 2.164455653470843648e+18
5.489558374509040384e-04 1.854151892110917440e+17 2.164100984496831488e+18
5.491306749948276058e-04 2.480865967009627200e+17 2.163774479184691456e+18
5.492916543186963756e-04 3.383401350064395520e+17 2.163473897356214784e+18
